Rank,TeamId,TeamName,LastSubmissionDate,Score,SubmissionCount,TeamMemberUserNames
1084,11387769,"Ibrahim Toure","2023-12-13 21:04:29",0.13151,2,wakinglif3
1085,11358337,Excious,"2023-12-25 09:36:18",0.13153,30,excious
1086,11364642,"Isaac Crosby USU","2023-12-08 04:07:08",0.13155,4,isaaccrosbyusu
1087,10105281,PedramJ,"2023-12-14 22:35:27",0.13155,2,pedramj
1088,11266124,"Niklas Augustin","2023-12-01 21:50:15",0.13156,5,niklasaugustin
1089,11273899,isaacparra0,"2023-11-29 05:28:07",0.13157,20,isaacparra0
1090,11454823,jiaobinghao,"2023-12-31 12:41:48",0.13161,15,jiaobinghao
1091,11533981,Hong111122,"2024-01-23 04:01:19",0.13161,6,hong111122
1092,11300713,abcdfj34,"2023-11-29 05:41:29",0.13163,10,abcdfj34
1093,11300344,bobbyjohn123123,"2023-11-29 05:31:51",0.13166,11,bobbyjohn123123
1094,11539939,BenWhite,"2024-01-24 14:46:17",0.13171,4,bwhite97
1095,4958840,"Farhan Kardan","2024-01-17 14:17:03",0.13179,30,farhankardan
1096,11267027,"sylvia chen051","2023-12-05 10:39:38",0.13179,3,sylviachen051
1097,11305539,"Riya Keswani","2023-11-29 02:59:16",0.13182,24,riyakeswani
1098,11097010,"shweta singh #2","2024-01-23 10:10:10",0.13183,5,shweta0812
1099,3828173,"mayur nawal","2024-01-04 12:17:06",0.13185,1,mayurnawal
1100,11404525,"ananno asif","2023-12-25 05:15:32",0.13186,9,anannoasif
1101,5132480,"Sabarni Dasgupta","2023-12-06 14:27:29",0.13189,1,sabarnidasgupta
1102,11350458,moaaz9894,"2023-12-12 19:03:43",0.13190,8,moaaz9894
1103,11516569,"Alexandre Liné","2024-01-16 15:38:12",0.13192,1,data2sales
1104,11447624,GAYATHIRI2003,"2024-01-02 13:46:52",0.13193,12,gayathiri2003
1105,11325670,"[Deleted] e08a9580-4913-449b-a3f4-fd753673c1cb","2024-01-02 13:46:49",0.13193,1,del=0a4ea505c9b108e3
1106,11479628,"Ujjwal Vaish","2024-01-10 13:09:21",0.13195,1,ujjwalvaish
1107,11311019,"Bojan Babic","2023-11-28 03:40:58",0.13196,4,bojan28
1108,1210041,"Виталий Мирошниченко (ШАД Киев)","2023-11-27 09:46:40",0.13196,3,wailtmir
1109,11310922,"Taruni Movva","2023-11-27 23:23:50",0.13196,4,tarunimovva
1110,11502285,zzy001,"2024-01-15 12:45:55",0.13199,5,zzy001
1111,10242993,Yuki957,"2024-01-18 04:34:40",0.13200,3,yukikawashi
1112,11255706,"Will Schneider","2023-12-06 16:51:37",0.13202,19,willschneider
1113,10898786,"Andrea #10","2023-11-27 00:51:23",0.13205,2,aejkts
1114,11320192,"baptiste garcia","2023-12-06 13:48:01",0.13205,10,baptistegarcia
1115,11316378,"Riya S Keswani","2023-11-29 02:39:18",0.13206,13,riyaskeswani
1116,11498027,yuerya,"2024-01-12 04:24:28",0.13209,2,yuerya
1117,11390487,seyma,"2024-01-20 16:30:41",0.13210,3,seymma
1118,11534645,"Tsukada Tomo","2024-01-25 05:16:04",0.13211,6,tsukadatomo
1119,11171948,jd.venture,"2023-11-28 00:10:04",0.13211,13,jdventure
1120,11486182,RobinYeh,"2024-01-08 13:50:20",0.13211,4,robinyeh
1121,11384854,汉堡鸡扒,"2023-12-12 09:14:03",0.13211,7,hambergege
1122,11441568,"Deep chand","2023-12-26 13:38:39",0.13212,1,deepchandk
1123,11460977,"Rayleen Rae Bitoon","2024-01-02 03:06:19",0.13212,1,rayleenraebitoon
1124,11318112,JayM24,"2023-11-29 05:47:01",0.13213,8,jaym24
1125,11358937,bal-reh,"2023-12-08 21:24:56",0.13213,18,balreh
1126,10859750,ImTIMly,"2024-01-25 18:27:04",0.13213,1,imtimly
1127,11305788,"keerti gullapalli","2023-11-27 02:53:42",0.13214,7,keertigullapalli
1128,10979303,Team13_SDI,"2023-12-05 00:23:04",0.13214,6,"meghanayelisetty,rohitgandra,vamshikrishnamekala"
1129,11533500,AceRaven,"2024-01-19 22:44:53",0.13214,2,aceraven
1130,11516304,"H T","2024-01-16 18:11:48",0.13216,2,hatill
1131,11179171,"Nathan #10","2023-12-01 21:59:59",0.13221,4,nathanxiang
1132,11431706,"Ivan Rozdin","2023-12-26 15:54:26",0.13221,2,ivanrozdin
1133,11416631,"Aaron Villanueva","2023-12-23 03:36:02",0.13225,2,aaronvillanueva24
1134,11452833,RafaelCordoba_UGR_IN,"2024-01-04 22:05:29",0.13228,18,rafaelcordobaugrin
1135,11324464,AITESTER777,"2023-12-13 02:21:22",0.13230,4,aitester777
1136,11513654,"Haomin Zhang","2024-01-19 23:28:58",0.13230,1,hmzhang48
1137,11422156,Michelle54,"2023-12-22 18:31:38",0.13231,8,michellehajduk
1138,11383903,HTW030823,"2023-12-12 09:31:57",0.13232,7,htw030823
1139,11469355,crasy01,"2024-01-04 02:12:38",0.13232,1,crasy01
1140,11469357,lianghuajian,"2024-01-04 02:14:46",0.13232,1,lianghuajian
1141,11469373,caiyichun,"2024-01-04 02:22:59",0.13232,1,caiyichun
1142,11469378,huang jing xin,"2024-01-04 02:25:06",0.13232,1,huangjingxin
1143,11469445,TFBOYSlyx,"2024-01-04 02:51:23",0.13232,1,tfboyslyx
1144,11469439,pppengle,"2024-01-04 03:09:00",0.13232,1,pppengle
1145,11469503,Ablebad19,"2024-01-04 03:27:34",0.13232,1,ablebad19
1146,11305768,"Vishnu Vardhan palli","2023-11-27 01:19:15",0.13234,10,vishnuvardhanpalli
1147,11543490,"Ren Isozaki","2024-01-25 03:09:19",0.13234,8,renisozaki
1148,11169603,Haya.1153,"2023-12-02 04:01:55",0.13235,2,haya1153
1149,11529515,FujiwaraKenji,"2024-01-25 15:21:03",0.13237,3,fujiwarakenji
1150,11336045,"Nicholas L Fullerton","2023-12-02 22:29:19",0.13238,6,nicholaslfullerton
1151,11492749,kennykindle,"2024-01-10 02:45:41",0.13238,1,kennykindle
1152,11427819,"Chongxu He","2023-12-22 14:07:53",0.13238,8,chongxuhe
1153,11506251,iamYuki,"2024-01-25 13:51:00",0.13239,1,iamyuki
1154,11255857,JayMessina,"2023-11-29 05:51:15",0.13241,9,jaymessina
1155,11517429,MiljanBerlin,"2024-01-16 16:01:52",0.13243,4,miljanberlin
1156,11355916,Chosemove,"2023-12-07 09:06:43",0.13245,2,chosemove
1157,11368328,Mob2dr,"2023-12-08 13:29:29",0.13246,1,mob2dr
1158,11310614,"Zohir Rayhan Jihan","2023-11-27 19:31:34",0.13246,4,zohirrayhanjihan
1159,11405911,"FLDL SKLT","2023-12-18 14:14:40",0.13246,1,fldlsklt
1160,11308644,"Andrea Carpignani","2023-12-31 15:02:43",0.13248,5,andreacarpignani
1161,11463127,"Rajendra k Pandey","2024-01-02 13:59:39",0.13248,1,rajendrakpandey
1162,11405277,DanilKu,"2023-12-17 08:29:28",0.13250,1,danilku
1163,11191694,"Chan Jonny","2023-12-01 08:00:10",0.13250,1,chanjonny
1164,11305663,"PRATHAM JAIN KALLA","2023-11-27 00:24:14",0.13250,14,prathamjainkalla
1165,7901718,"Satoshi Kobayashi","2024-01-04 15:37:00",0.13251,1,satoshikobayashi
1166,11431356,"Kojima Reo","2024-01-21 06:31:24",0.13253,18,kojimareo
1167,11430877,AndrewBorn,"2023-12-22 22:58:52",0.13256,1,aborn14
1168,11137138,"Anusha kattela","2023-12-07 17:14:16",0.13257,3,anushakattela
1169,11544014,konichiwasepogaichi,"2024-01-22 15:00:30",0.13259,1,konichiwasepogaichi
1170,11524889,佐藤颯太,"2024-01-25 05:31:02",0.13259,7,satosota59
1171,11276209,"Sravya V","2023-11-27 00:48:23",0.13259,8,srxvyx
1172,11240602,"Philip Ross","2023-12-01 00:35:08",0.13259,5,cooliocool11
1173,11263985,haoyu53,"2023-12-05 04:23:35",0.13259,4,haoyu53
1174,11542196,"Hide Band","2024-01-25 05:12:52",0.13260,6,hideband
1175,11558003,tatsu7722,"2024-01-25 09:21:35",0.13260,4,tatsu7722
1176,11546324,tarariku,"2024-01-25 05:11:27",0.13260,17,tarariku
1177,11524330,mot957,"2024-01-25 04:58:37",0.13260,3,mot957
1178,11524371,Kei_melonoisii,"2024-01-25 05:33:49",0.13260,6,keimelonoisii
1179,11552216,T_1007_a,"2024-01-25 05:34:17",0.13260,7,t1007a
1180,11543704,"Kanta Tamura","2024-01-25 05:46:03",0.13260,6,kantatamura
1181,11488982,banmus,"2024-01-10 15:31:31",0.13260,1,banmus
1182,11477175,yuki_shino,"2024-01-13 01:30:53",0.13260,19,yukishino8
1183,11516555,"Ross Norman","2024-01-22 16:03:14",0.13261,4,rossnorman
1184,11517571,Kwenteane,"2024-01-16 15:38:53",0.13261,1,kwenteane
1185,11542640,"Yuran Xiu","2024-01-25 14:49:35",0.13261,4,qaq5421
1186,11409091,"Raphael Koop","2023-12-18 13:32:16",0.13262,7,raphaelkoop
1187,11554453,A-kikai,"2024-01-25 10:57:10",0.13263,5,akikai
1188,11352660,emmanuel1453,"2023-12-12 18:18:04",0.13263,11,emmanuel1453
1189,11539514,"Takumi Nomoto","2024-01-25 06:09:50",0.13264,5,takuminomoto
1190,5983529,"j1202705 #2","2024-01-25 00:42:39",0.13265,7,j1202705gmailcom
1191,11129932,"WeCo AI","2023-12-21 15:25:19",0.13265,5,wecoai
1192,11492631,神·孙梓潼,"2024-01-10 03:09:39",0.13266,2,sunzitong
1193,11097615,Nityanshu,"2023-12-11 01:17:00",0.13266,1,"dikshaaswal,nityanshukumar"
1194,11370721,lmqqqq,"2023-12-10 08:34:58",0.13267,1,lmqqqq
1195,11400062,vvataff,"2023-12-15 16:35:16",0.13267,4,vvataff
1196,11400410,"Rayan Gosling","2023-12-15 16:55:48",0.13267,1,rayangosling
1197,11552074,"Hirotoo Endoo","2024-01-24 07:22:44",0.13268,4,hirotooendoo
1198,11483580,"MSDS422 | Winter | Group 04","2024-01-22 01:01:51",0.13269,15,humbertoconsolo
1199,11450887,"Suleyman #2","2023-12-29 07:38:44",0.13270,1,suleymanzade
1200,11489775,Pian1020,"2024-01-10 10:54:57",0.13270,10,pian1020
1201,9789777,autamun秋,"2024-01-25 04:51:32",0.13270,2,autamun
1202,11357374,WGEngelbrecht,"2023-12-07 12:54:49",0.13270,1,wgengelbrecht
1203,11394814,Blueful_ASH,"2023-12-15 11:46:41",0.13272,4,bluefulash
1204,11097242,delite07,"2023-12-11 17:09:24",0.13275,3,delite07
1205,9728316,Podds69,"2023-12-29 17:41:19",0.13276,2,podds2022
1206,11276206,BBozzi,"2023-11-30 03:40:51",0.13277,25,bbozzi
1207,9742288,"Hsieh Robin","2024-01-10 08:48:15",0.13277,1,hsiehrobin
1208,11494037,"WEI-YU TANG","2024-01-10 10:09:12",0.13277,2,tommy5487
1209,9859294,O2ka03,"2024-01-14 03:38:09",0.13278,7,o2ka03
1210,11525839,fattysand,"2024-01-18 10:25:55",0.13278,4,fattysand
1211,11325347,"Tornike Buchukuri 1","2023-12-04 21:19:17",0.13280,6,tornikebuchukuri1
1212,10707442,"Jane Kim","2023-12-22 04:38:21",0.13281,1,kimjanenov
1213,11525385,Mei0421,"2024-01-25 15:22:49",0.13282,6,mei0421
1214,10781126,"Gustavo Roncador Borges","2023-12-01 07:26:59",0.13284,1,gustavorb
1215,11280298,Pokort,"2023-11-26 16:10:33",0.13286,1,pokort
1216,11496997,"JINTA NAKASE","2024-01-24 07:25:06",0.13287,12,jintanakase
1217,11413548,sayem01k,"2023-12-19 13:18:57",0.13291,6,sayem01k
1218,11451050,"Chin-Ling, Chu","2024-01-10 12:02:53",0.13292,1,chinlingchu
1219,11456562,FORWAY,"2024-01-01 07:17:56",0.13293,3,forway
1220,11510751,skybluepiano,"2024-01-19 03:14:02",0.13296,1,skybluepiano
1221,11525380,"Nakamura Yuto","2024-01-25 07:50:54",0.13296,6,nakamurayuto
1222,11332738,RYUTAEYOUNG,"2023-12-02 04:47:29",0.13297,1,ryutaeyoung
1223,11339321,"Cha Sang Jin","2023-12-03 18:15:49",0.13297,1,chasangjin
1224,11368323,min9.kan9,"2023-12-08 12:54:22",0.13297,1,min9kan9
1225,11372875,Jeonjunhan,"2023-12-20 23:44:43",0.13297,2,jeonjunhan
1226,11380987,keemeunmin,"2023-12-20 18:12:41",0.13297,1,keemeunmin
1227,11346698,bal-halarco1,"2023-12-15 21:30:28",0.13298,36,hlap1995
1228,11467603,"ASMA MALICA J","2024-01-08 04:07:32",0.13301,11,asmamalicaj
1229,11468677,"Bon Haikyung","2024-01-03 19:49:08",0.13301,1,bonhaikyung
1230,11463058,Starry_7L,"2024-01-04 00:46:46",0.13301,6,starry7l
1231,11469317,yy11,"2024-01-04 07:05:03",0.13301,2,yy11yy
1232,11470432,"Raj Dugad","2024-01-04 08:56:21",0.13301,1,raj0101
1233,11470453,"MIRGAL HRUTUJA","2024-01-04 09:04:40",0.13301,2,mirgalhrutuja
1234,11470459,"Omkar Kanase","2024-01-04 09:01:57",0.13301,1,omkarkanase
1235,11470496,"Shrinivas Hatyalikar","2024-01-04 09:13:23",0.13301,2,shrinivashatyalikar
1236,11474135,"ilham bagas","2024-01-05 12:05:27",0.13301,1,ilhambagaz
1237,2076244,suushi,"2023-12-21 00:52:20",0.13302,7,jhskinner
1238,11305105,"Olivier Gauvin","2023-12-21 21:30:38",0.13303,12,oliviergauvin
1239,11244826,"David Begu","2023-12-11 06:28:24",0.13303,1,davidbegu
1240,11504875,"Shehan Gunathilake","2024-01-22 04:40:46",0.13305,2,shehangunathilake
1241,11410936,"Raghuveer Rajesh","2023-12-27 17:44:52",0.13306,5,raghuveerrajesh
1242,11305170,AryanHMehta,"2023-11-26 20:57:27",0.13307,3,aryanhmehta
1243,11489921,"WEI-CHEN SUEN","2024-01-09 16:26:25",0.13312,3,wilsonsuen
1244,10871007,"Alexey Kudelckin","2024-01-05 11:55:48",0.13312,1,alexeyk12
1245,11500009,YuwenSs,"2024-01-11 16:43:27",0.13312,1,yuwenss
1246,8188092,Yuwen.Sun,"2024-01-13 17:08:29",0.13312,21,yuwensun
1247,11524588,"Haruya Shirado","2024-01-25 05:07:03",0.13317,7,haruyashirado
1248,11359222,"Kenneth Yap","2023-12-10 21:34:20",0.13319,20,kennethyhh
1249,10932895,"Piryanka Khatri","2023-12-14 14:22:24",0.13320,2,piryankakhatri
1250,11274714,"sol saenz","2023-11-27 03:46:07",0.13320,10,solsaenz
1251,11336854,"Stellar Nolan","2023-12-22 06:53:47",0.13322,1,stellarnolan
1252,11543686,"Taisei Arisaka","2024-01-25 05:11:25",0.13324,7,taiseiarisaka
1253,2378489,"Osama Alfaify","2023-12-13 13:46:51",0.13326,1,osamalfaify
1254,10881300,"David Muñoz","2024-01-04 12:39:14",0.13327,1,davidmunozj
1255,11430881,ahtabekdas,"2023-12-31 20:13:50",0.13327,4,ahtabekdas
1256,11546298,mikaharu,"2024-01-25 07:49:03",0.13328,6,mikaharu
1257,11070122,"Sherry12 Shen","2023-12-08 20:20:30",0.13328,2,sherry12shen
1258,11554432,ryuryu.4611,"2024-01-25 04:50:02",0.13328,7,ryuryu4611
1259,11553983,Itsuki2134,"2024-01-25 04:54:19",0.13328,5,itsuki2134
1260,11553935,ngsw_KUN,"2024-01-25 05:00:10",0.13328,5,ngswkun
1261,11525491,LUNALET,"2024-01-25 05:27:53",0.13328,8,lunalet
1262,11524713,Coffee2424,"2024-01-25 05:33:38",0.13328,14,coffee2424
1263,11524339,s020420,"2024-01-25 08:10:58",0.13328,7,s020420
1264,11554567,jkhnrdt,"2024-01-25 13:07:59",0.13328,5,jkhnrdt
1265,11502745,"Michel-Ange MBETIBANGA","2024-01-15 14:44:13",0.13328,12,michelangembetibanga
1266,11526216,"Yuna Nakano","2024-01-25 10:33:07",0.13328,3,yunanakano
1267,10973931,NikiforTch,"2023-11-26 20:34:00",0.13329,1,nikifortch
1268,11319238,"Charlie Kail","2023-11-30 02:56:41",0.13330,2,charliekail
1269,10959912,"Lucas Altmann","2023-12-09 06:09:22",0.13331,10,lucasaltmann
1270,11534977,Alex9424,"2024-01-22 09:00:15",0.13335,7,alex9424
1271,11525123,"Isaka Ryotaro","2024-01-25 05:23:35",0.13335,7,isakaryotaro
1272,11413742,weaponHunt,"2023-12-25 09:17:16",0.13337,23,weaponhunt
1273,11434471,RebeccaWu19,"2023-12-24 07:25:03",0.13337,1,rebeccawu19
1274,11542091,千葉　みなと,"2024-01-25 07:15:29",0.13338,6,cminato
1275,11469360,BAINILYECD,"2024-01-04 02:39:11",0.13338,2,bainilyecd
1276,11469320,"liu hua jiang","2024-01-04 02:41:10",0.13338,2,liuhuajiang
1277,11471482,rcyyyy,"2024-01-04 13:56:16",0.13338,1,rcyyyy
1278,11491473,"Balbir Prasad","2024-01-13 18:25:53",0.13339,4,kumaarbalbir
1279,11010797,NambaOne,"2023-12-10 12:06:55",0.13343,22,stanislavseryogin
1280,11400414,"Adam Greer","2023-12-18 02:39:59",0.13343,3,adamgreer
1281,11411791,"Pin-Chun Pai","2023-12-20 02:17:56",0.13345,5,pinchunpai
1282,11443150,福島瑞貴,"2024-01-24 02:38:02",0.13345,14,fmizuki
1283,11404186,Halil67,"2023-12-26 12:15:11",0.13346,7,halil67
1284,11383614,"Brett Layden","2023-12-12 23:07:13",0.13347,1,brettlayden
1285,11438938,RodrigoCorrales_UGR_IN,"2023-12-30 11:09:57",0.13350,10,rodrigocorralesugrin
1286,10907970,"Sunny Venkatesh","2023-12-07 13:40:23",0.13353,1,mlin34
1287,11296921,"The Higher The Better","2023-12-29 16:22:28",0.13353,13,"heraldjose,middlehigh"
1288,11042172,"Ogawa hayata","2023-12-14 09:07:47",0.13354,11,ogawahayata
1289,11502338,kko304124_2nd_try,"2024-01-12 14:57:17",0.13354,4,kko304124
1290,11530870,ootakaaaa,"2024-01-25 06:24:54",0.13358,4,ootakaaaa
1291,11505339,"David Chen #10","2024-01-20 23:43:24",0.13358,1,davidc789
1292,11476196,"youting lin","2024-01-07 07:07:22",0.13358,2,youtinglin
1293,11192878,"Zhouyang Ma","2023-12-10 15:08:59",0.13359,32,skadipecter
1294,11405929,VladislavWaza,"2023-12-17 13:34:50",0.13359,2,vladislavwaza
1295,11193599,MatthewStolfer,"2023-11-30 02:15:39",0.13368,3,matthewstolfer
1296,11029120,Kenteee,"2023-12-03 05:25:24",0.13373,7,kenteee
1297,11305609,"Charan Sai Narravula","2023-11-26 23:39:01",0.13375,10,charansainarravula
1298,11394988,"Siddarth SR Pillai","2023-12-15 07:23:32",0.13376,6,siddarthsrpillai
1299,11524329,"Aizawa Ren","2024-01-25 04:47:42",0.13378,6,renaizawa
1300,11332429,fhl43211,"2023-12-09 00:24:37",0.13381,11,fhl43211
1301,11434263,"M Hitesh","2023-12-24 05:42:46",0.13382,2,mhitesh
1302,11409904,"Fox Karamel","2023-12-18 17:42:00",0.13386,1,foxkaramel
1303,11481663,tilliconfess,"2024-01-09 11:24:28",0.13386,3,tilliconfess
1304,11517360,"Valentin Golobokin","2024-01-22 17:12:11",0.13387,5,vaalek
1305,11437702,HelloWorld~,"2023-12-25 10:54:43",0.13388,1,jiashuaiwang
1306,11319931,"PEI CHUAN CHEN","2024-01-08 13:20:49",0.13388,2,peichuanchen
1307,5154140,"Gaurav Borikar","2024-01-18 09:05:26",0.13389,4,gborikar
1308,11363071,"Ryan Tenbarge","2024-01-04 12:19:22",0.13390,6,ryantenbarge
1309,11263761,somaeg,"2023-12-19 02:15:03",0.13391,4,somaeg
1310,6713931,"Home Value Hero","2023-12-01 07:37:20",0.13394,3,"ziminz19,ziyuejin877"
1311,11322946,mayajlee,"2023-11-30 03:44:38",0.13395,5,mayajlee
1312,11543231,イチジク,"2024-01-25 05:59:27",0.13396,3,ichijiku2
1313,11403867,"Brennan Manning","2023-12-24 19:36:20",0.13396,1,brennanmanning
1314,11524890,Ishitukayu,"2024-01-25 05:52:30",0.13396,4,ishitukayu
1315,11116744,"Nishant Sengupta","2023-11-27 15:36:09",0.13398,1,nishantsengupta
1316,11410961,"Maxim Lukin ","2023-12-18 15:28:25",0.13400,1,maximlukin
1317,11331681,"Souvik and Alexander","2023-12-01 22:03:17",0.13401,7,souvikandalexander
1318,11466709,gingercc,"2024-01-10 06:10:38",0.13402,1,gingercc
1319,11494411,linnn399,"2024-01-10 11:30:33",0.13402,2,linnn399
1320,11420489,seanhsu0929,"2024-01-10 11:53:52",0.13402,1,seanhsu0929
1321,11274413,"Evan Nitchman","2023-12-01 21:32:55",0.13403,5,evannitchman
1322,11164715,"Muhammad Abdullah #3","2024-01-07 20:29:07",0.13405,11,muhammadabdullah545
1323,11554207,"LU LINGSHUO","2024-01-25 04:47:11",0.13406,4,lulingshuo
1324,11483017,"Pin-Chien Kuo","2024-01-10 03:01:54",0.13408,2,pinchienkuo
1325,11521171,"Yuhuan Wu","2024-01-24 07:08:37",0.13408,3,yuhuanwu
1326,11260990,"Benjamin Tijerina","2023-11-28 22:05:46",0.13409,4,benjamintijerina
1327,11481924,NoahRamos_UGR_IN,"2024-01-07 20:20:00",0.13409,4,noahramosglez
1328,11330755,"Zoja Anzur","2023-12-19 14:55:50",0.13409,4,zojaanzur
1329,11375100,verazan,"2023-12-10 22:46:40",0.13410,4,verazan
1330,917646,"Danil Zherebtsov","2023-12-19 12:57:54",0.13410,4,danilz
1331,11470771,"Claus Mønsted","2024-01-10 10:44:16",0.13410,3,clausmonsted
1332,11334278,tomatolifehappy11,"2023-12-02 12:10:26",0.13414,1,tomatolifehappy11
1333,10364291,"Sidharth Sabat","2024-01-21 19:24:06",0.13414,10,sidarth28sabat
1334,11320212,"Jonas Schreiner7","2023-12-18 13:52:11",0.13415,6,jonasschreiner7
1335,11505756,Data_Gnomik,"2024-01-14 19:02:53",0.13416,3,datagnomik
1336,10150918,zhiyuan_jin,"2024-01-24 02:40:29",0.13420,13,empanadas
1337,11373194,Caffeinated_Q,"2023-12-12 03:16:56",0.13420,11,caffeinatedqn
1338,11415944,"pinar ismiguzel","2024-01-03 06:42:03",0.13425,1,pinarismiguzel
1339,10848577,doomodoomo,"2023-12-28 18:30:49",0.13427,1,doomodoomo
1340,11348181,bal-vpetrak1,"2023-12-15 03:03:36",0.13428,22,victoriapetrakis
1341,11324933,"Tim W #2","2023-11-30 15:19:11",0.13429,5,wallestim
1342,11361198,bal-sk,"2023-12-12 05:07:32",0.13430,24,juliachunleiyang
1343,9216307,yuuki8867,"2024-01-21 07:28:08",0.13433,4,yuuki8867
1344,11368244,"Monica Lazaro","2023-12-11 20:15:35",0.13433,7,monana28
1345,11304192,"Uğur Karapunar","2024-01-02 16:24:30",0.13434,1,ugurkarapunar
1346,11041877,"Ethan DeVries","2023-12-01 18:40:25",0.13437,2,ethandevries
1347,11376838,"Anshiv Singla ","2023-12-12 21:15:18",0.13438,12,anshivsingla
1348,11413412,"Feng Shuo","2023-12-20 06:36:01",0.13438,1,amphytrite
1349,11328738,Michaelxzf03,"2023-12-03 03:05:29",0.13439,1,michaelxzf03
1350,11036339,"Muhammad Khalid Habiburahman","2024-01-14 12:09:33",0.13442,4,khalidhabiburahman
1351,11090858,"Jeff Chiu","2023-11-30 04:51:21",0.13447,1,jeffciw
1352,10524891,"GunHyun Jeong","2024-01-24 05:58:58",0.13448,2,gunhyunjeong
1353,11295677,"Nour ElHouda Ben Ali ","2023-11-30 20:03:04",0.13450,19,"katsnkosksi,nourelhoudabenali"
1354,11515623,"Sowjanya Konduri","2024-01-21 21:08:39",0.13450,8,sowjanya11
1355,10602994,"Kartikey Lohani","2023-12-10 07:08:55",0.13451,3,kartikeylohani
1356,11554427,"Mostafa Mozafari","2024-01-25 12:22:26",0.13454,2,mostafamozafari
1357,11483916,"Jagadish Kavuturu","2024-01-23 14:37:32",0.13458,4,jagadishkavuturu
1358,11441475,DavidRuiz_UGR_IN,"2024-01-05 16:52:57",0.13458,12,davidruizrodrguez
1359,11092670,"adam boukeroui","2024-01-14 10:17:51",0.13459,1,"adamboukeroui,marcellindjohoundjo"
1360,11114496,"Piotr Lewczuk","2023-12-20 10:21:09",0.13459,7,piotrlewczuk
1361,11505058,phucnlt,"2024-01-17 19:01:01",0.13461,5,phucnlt
1362,11539997,"Ернар Нарышов","2024-01-25 11:12:28",0.13461,16,coobeliues
1363,11553007,VictorBratko,"2024-01-25 12:30:35",0.13462,17,victorbratko
1364,11406144,MrRob36,"2023-12-17 17:35:28",0.13462,1,mrrob36
1365,11134290,AnkanBiswas016,"2023-12-22 07:36:28",0.13464,2,ankanbiswas016
1366,11463185,"David Du","2024-01-05 04:27:41",0.13465,4,daviddwy
1367,10807475,"Kamil Golis","2024-01-23 23:13:34",0.13467,1,goliskam
1368,11136520,"Alexandra Margeanu","2024-01-21 15:47:24",0.13468,9,alexandramargeanu
1369,11299207,"Nikita Belousov","2023-11-28 02:13:21",0.13468,2,nikitabelousov1
1370,10854616,"Cris Banit","2024-01-16 12:32:20",0.13471,1,crisbanit
1371,11337837,wenshaowu,"2023-12-10 09:02:27",0.13472,2,wenshaowu
1372,11416686,"Aryan Shrivastava","2023-12-21 05:54:00",0.13477,5,aryanshri123
1373,11152371,"Rui Li #3","2023-11-27 04:40:20",0.13479,1,ruili108
1374,11479751,RolphRecto,"2024-01-08 00:47:53",0.13481,8,rolphrecto
1375,11554801,无敌的Xnn,"2024-01-24 15:50:49",0.13485,1,xnn666
1376,11374462,"Erik Leary","2023-12-11 22:27:50",0.13488,8,erikleary
1377,11437072,WeiVVVVV,"2023-12-25 05:19:46",0.13489,1,weivvvvv
1378,11548811,"Lewis MacRae","2024-01-23 15:29:51",0.13495,1,lewismacrae
1379,11383597,Aurora_XXX,"2023-12-12 13:32:14",0.13498,1,auroraxxx
1380,11299776,lancetlu,"2023-12-05 19:51:57",0.13499,1,lancetlu
1381,11453633,aliasgar786,"2024-01-04 17:49:46",0.13500,6,aliasgarfazal
1382,11372425,GARROWD,"2023-12-09 14:19:18",0.13501,3,garrowd
1383,11349590,"Ky linin","2023-12-09 16:08:09",0.13501,2,kylinin
1384,11385197,"HuiHaoX Yang","2023-12-14 02:59:33",0.13501,9,huihaoxyang
1385,11401182,"Zhuravleva Valeriya","2023-12-15 22:38:17",0.13501,1,zhuravlevavaleriya
